term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,tfidf,dfidf
signal,31,6,3.701028527766668e-05,14.721714218369367,NN,3,"{'NN', 'NNP', 'JJ'}",0,signal,signal,sign,0.9670048914267222,208.33955005214492
signaling,7,9,8.357161191731187e-06,16.86855560669864,VBG,1,{'VBG'},0,signal,signal,sign,0.8622439207484893,59.31722779801941
signalling,1,10,1.1938801702473122e-06,19.675910528756244,VBG,1,{'VBG'},0,signal,signal,signal,1.1337424667022173,12.471167133724391
signals,16,7,1.9102082723956995e-05,15.675910528756242,NNS,5,"{'NN', 'NNP', 'VBZ', 'VBP', 'NNS'}",0,signal,signal,sign,0.6908976927417082,128.4641480717381
signature,3,9,3.581640510741937e-06,18.090948028035086,NN,1,{'NN'},0,signatur,signatur,sign,1.0981697656099756,32.65861389900971
signatures,1,10,1.1938801702473122e-06,19.675910528756244,IN,1,{'IN'},0,signatur,signatur,sign,1.3856852370804877,12.471167133724391
signboard,2,9,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,signboard,signboard,signboard,1.911861188954065,22.942334267448782
signed,11,6,1.3132681872720436e-05,16.216478910118944,VBD,4,"{'VBD', 'NN', 'NNP', 'VBN'}",0,sign,sign,sign,0.4845987227604725,99.12909066595805
significance,1,12,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,signific,signific,sign,0.29693255080296166,12.471167133724391
significantly,1,13,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,significantli,signific,sign,0.22269941310222124,12.471167133724391
signifies,1,9,1.1938801702473122e-06,19.675910528756244,NNS,1,{'NNS'},0,signifi,signifi,sign,0.6235583566862196,12.471167133724391
signing,5,7,5.969400851236562e-06,17.35398243386888,VBG,3,"{'NN', 'NNP', 'VBG'}",0,sign,sign,sign,0.41997180551257685,50.74619519418515
signor,1,6,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,signor,signor,sign,0.07167337433174938,12.471167133724391
signora,1,7,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,signora,signora,signor,0.31977351624934336,12.471167133724391
signori,1,7,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,signori,signori,signor,0.5668712333511087,12.471167133724391
signpost,1,8,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,signpost,signpost,signpost,0.49884668534897564,12.471167133724391
signs,54,5,6.446952919335486e-05,13.921023026592774,NNS,5,"{'NN', 'VBD', 'NNP', 'JJ', 'NNS'}",0,sign,sign,sign,1.1478056551312172,335.96640719085
siin,1,4,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,siin,siin,siin,0.17815953048177702,12.471167133724391
sikhs,1,5,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sikh,sikh,sikh,0.46189507902682925,12.471167133724391
silence,260,7,0.0003104088442643,11.653542715727788,NN,7,"{'NN', 'VBD', 'NNP', 'VB', 'RB', 'VBG', 'JJ'}",0,silenc,silenc,sil,0.45713891126317596,992.3113024413262
silenced,3,8,3.581640510741937e-06,18.090948028035086,JJ,1,{'JJ'},0,silenc,silenc,sil,3.0043532969278166,22.942334267448782
silencer,2,8,2.3877603404946244e-06,18.675910528756244,VBP,2,"{'NN', 'VBP'}",0,silenc,silenc,sil,0.49240304071630936,22.942334267448782
silences,7,8,8.357161191731187e-06,16.86855560669864,VBZ,3,"{'NNP', 'VBZ', 'NNS'}",0,silenc,silenc,sil,0.3763986381116701,67.6466854816675
silencethen,1,11,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,silencethen,silencethen,silenceth,0.1640943043911104,12.471167133724391
silencing,3,9,3.581640510741937e-06,18.090948028035086,NN,2,"{'NN', 'VBG'}",0,silenc,silenc,sil,0.3801004956790473,32.65861389900971
silent,115,6,0.0001372962195784,12.830420477811868,JJ,8,"{'NN', 'VBD', 'NNP', 'VB', 'VBP', 'JJ', 'NNS', 'VBN'}",0,silent,silent,sil,0.4652039146265221,617.3582002085797
silenta,1,7,1.1938801702473122e-06,19.675910528756244,RB,1,{'RB'},0,silenta,silenta,silent,0.11991506859350376,12.471167133724391
silently,66,8,7.879609123632261e-05,13.63151640939779,RB,6,"{'NN', 'VBD', 'VB', 'VBP', 'RB', 'JJ'}",0,silent,silent,sil,0.8185072269744427,414.1546965583611
silhouette,41,10,4.89490869801398e-05,14.31835852413816,NN,2,"{'NN', 'NNP'}",0,silhouett,silhouett,silhouet,0.9007688640722397,268.68340941953136
silhouetted,15,11,1.7908202553709684e-05,15.769019933147725,VBN,4,"{'VBD', 'NNP', 'JJ', 'VBN'}",0,silhouet,silhouet,silhouet,0.6105539279104255,128.4641480717381
silhouettes,7,11,8.357161191731187e-06,16.86855560669864,NNS,3,"{'NN', 'NNP', 'NNS'}",0,silhouett,silhouett,silhouet,1.3717792391164192,67.6466854816675
silian,2,6,2.3877603404946244e-06,18.675910528756244,NNP,2,"{'NNP', 'JJ'}",0,silian,silian,sil,0.9237901580536585,12.471167133724391
silicon,1,7,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,silicon,silicon,silicon,0.3281886087822208,12.471167133724391
silk,9,4,1.074492153222581e-05,16.505985527313932,NN,2,"{'NN', 'NNP'}",0,silk,silk,silk,0.7825264251829529,83.71117919053872
sill,5,4,5.969400851236562e-06,17.35398243386888,NN,1,{'NN'},0,sill,sill,sil,0.8051984004370581,50.74619519418515
silly,15,5,1.7908202553709684e-05,15.769019933147725,JJ,5,"{'NN', 'NNP', 'VB', 'RB', 'JJ'}",0,silli,silli,sil,0.8111817124409075,121.29337096333502
silmapilk,1,9,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,silmapilk,silmapilk,silmapilk,3.1177917834310978,12.471167133724391
silt,2,4,2.3877603404946244e-06,18.675910528756244,NN,2,"{'NN', 'JJ'}",0,silt,silt,silt,2.1096399326389683,22.942334267448782
silts,1,5,1.1938801702473122e-06,19.675910528756244,NNS,1,{'NNS'},0,silt,silt,silt,0.9593205487480301,12.471167133724391
silver,112,6,0.0001337145790676,12.86855560669864,NN,6,"{'NN', 'VBD', 'NNP', 'RB', 'JJ', 'VBN'}",0,silver,silver,silv,1.150338127562576,556.1583585123949
silverand,1,9,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,silverand,silverand,silverand,0.890797652408885,12.471167133724391
silvered,1,8,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,silver,silver,silv,0.35631906096355404,12.471167133724391
silverman,10,9,1.1938801702473123e-05,16.35398243386888,NNP,1,{'NNP'},0,silverman,silverman,silverm,5.214166878965632,22.942334267448782
silverstream,2,12,2.3877603404946244e-06,18.675910528756244,NNP,1,{'NNP'},0,silverstream,silverstream,silverstream,0.4036151398903026,22.942334267448782
silvery,3,7,3.581640510741937e-06,18.090948028035086,NN,2,"{'NN', 'JJ'}",0,silveri,silveri,silvery,1.279361655587987,32.65861389900971
similar,11,7,1.3132681872720436e-05,16.216478910118944,JJ,2,"{'NN', 'JJ'}",0,similar,similar,simil,1.4130799653627375,83.71117919053872
similarly,6,9,7.163281021483874e-06,17.090948028035086,RB,3,"{'RB', 'NNP', 'JJ'}",0,similarli,similar,simil,0.6107540936852458,59.31722779801941
simms,31,5,3.701028527766668e-05,14.721714218369367,NNP,1,{'NNP'},0,simm,simm,sim,1.8396805785383796,128.4641480717381
simpatico,1,9,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,simpatico,simpatico,simpatico,0.8314111422482927,12.471167133724391
simpin,1,6,1.1938801702473122e-06,19.675910528756244,VB,1,{'VB'},0,simpin,simpin,simpin,2.4942334267448785,12.471167133724391
simple,20,6,2.3877603404946247e-05,15.35398243386888,JJ,4,"{'NN', 'NNP', 'JJ', 'NNS'}",0,simpl,simpl,simpl,0.730738768789067,162.9847807767406
simpler,1,7,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,simpler,simpler,simpl,1.78159530481777,12.471167133724391
simplest,1,8,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,simplest,simplest,simplest,0.31977351624934336,12.471167133724391
simplicity,3,10,3.581640510741937e-06,18.090948028035086,NN,2,"{'NN', 'NNP'}",0,simplic,simplic,simpl,0.4727628075270876,32.65861389900971
simplistic,1,10,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,simplist,simplist,simpl,1.1337424667022173,12.471167133724391
simply,25,6,2.984700425618281e-05,15.03205433898152,RB,6,"{'NN', 'VBD', 'VBZ', 'RB', 'JJ', 'NNS'}",0,simpli,simpli,simply,0.5163032076185075,182.79491908634972
simpson,6,7,7.163281021483874e-06,17.090948028035086,NNP,1,{'NNP'},0,simpson,simpson,simpson,2.1889939140586803,32.65861389900971
simulations,1,11,1.1938801702473122e-06,19.675910528756244,RB,1,{'RB'},0,simul,simul,sim,0.4453988262044425,12.471167133724391
simultaneous,1,12,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,simultan,simultan,simult,0.8314111422482927,12.471167133724391
simultaneously,8,14,9.551041361978498e-06,16.675910528756244,RB,3,"{'RB', 'NN', 'NNP'}",0,simultan,simultan,simult,1.3878673730593984,75.76933706979513
sin,4,3,4.775520680989249e-06,17.675910528756244,NN,1,{'NN'},0,sin,sin,sin,1.034517715484268,41.884668534897564
since,76,5,9.073489293879572e-05,13.427983015312655,IN,5,"{'NN', 'NNP', 'VB', 'IN', 'JJ'}",0,sinc,sinc,sint,0.4417271085942006,458.5380079636393
sincere,4,7,4.775520680989249e-06,17.675910528756244,RB,3,"{'RB', 'VB', 'JJ'}",0,sincer,sincer,sint,0.8586264425442292,41.884668534897564
sincerely,2,9,2.3877603404946244e-06,18.675910528756244,NN,2,"{'RB', 'NN'}",0,sincer,sincer,sint,0.939159882293225,22.942334267448782
sincerity,4,9,4.775520680989249e-06,17.675910528756244,NN,2,"{'NN', 'VBD'}",0,sincer,sincer,sint,0.7926091788721935,41.884668534897564
sinclair,4,8,4.775520680989249e-06,17.675910528756244,NNP,1,{'NNP'},0,sinclair,sinclair,sinclair,0.7754457442147449,41.884668534897564
sinclairdug,1,11,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sinclairdug,sinclairdug,sinclairdug,0.7335980666896701,12.471167133724391
sine,1,4,1.1938801702473122e-06,19.675910528756244,VBP,1,{'VBP'},0,sine,sine,sin,0.29002714264475327,12.471167133724391
sinewy,2,6,2.3877603404946244e-06,18.675910528756244,NNP,2,"{'NNP', 'NNS'}",0,sinewi,sinewi,sinewy,0.9559305944770325,22.942334267448782
sinful,2,6,2.3877603404946244e-06,18.675910528756244,JJ,1,{'JJ'},0,sin,sin,sin,0.3901757528477684,22.942334267448782
sing,28,4,3.3428644766924746e-05,14.86855560669864,VBG,5,"{'NN', 'NNP', 'VB', 'VBP', 'VBG'}",0,sing,sing,sing,0.7647299053736205,176.2581813319161
singapore,2,9,2.3877603404946244e-06,18.675910528756244,NNP,1,{'NNP'},0,singapor,singapor,singap,1.3971293303895091,22.942334267448782
singed,1,6,1.1938801702473122e-06,19.675910528756244,VBP,1,{'VBP'},0,sing,sing,sing,0.47966027437401504,12.471167133724391
singer,10,6,1.1938801702473123e-05,16.35398243386888,NN,2,"{'NN', 'NNP'}",0,singer,singer,sing,0.8483606334537446,59.31722779801941
singers,2,7,2.3877603404946244e-06,18.675910528756244,NN,2,"{'NN', 'NNS'}",0,singer,singer,sing,0.4568885913858932,22.942334267448782
singin,1,6,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,singin,singin,singin,0.10139160271320644,12.471167133724391
singing,56,7,6.685728953384949e-05,13.86855560669864,VBG,8,"{'NN', 'VBD', 'NNP', 'VBZ', 'VBP', 'VBG', 'JJ', 'NNS'}",0,sing,sing,sing,0.8167034644226469,325.07917925619745
singingscreaming,1,16,1.1938801702473122e-06,19.675910528756244,VBG,1,{'VBG'},0,singingscream,singingscream,singingscream,3.1177917834310978,12.471167133724391
single,96,6,0.0001146124963437,13.090948028035086,JJ,3,"{'NN', 'NNP', 'JJ'}",0,singl,singl,singl,0.5360080271209589,538.1382633655245
singles,2,7,2.3877603404946244e-06,18.675910528756244,VBZ,2,"{'NN', 'VBZ'}",0,singl,singl,singl,0.37353590456455477,22.942334267448782
sings,18,5,2.148984306445162e-05,15.50598552731393,NNP,6,"{'NN', 'VBD', 'NNP', 'VBZ', 'JJ', 'NNS'}",0,sing,sing,sing,1.0222614717875558,135.53867413959026
singsong,2,8,2.3877603404946244e-06,18.675910528756244,NN,2,"{'NN', 'JJ'}",0,singsong,singsong,singsong,0.4088907256958817,12.471167133724391
singsongy,1,9,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,singsongi,singsongi,singsongy,0.7335980666896701,12.471167133724391
sinister,9,8,1.074492153222581e-05,16.505985527313932,NN,3,"{'NN', 'JJ', 'VB'}",0,sinist,sinist,sin,1.6942742056486468,83.71117919053872
sinisterspooky,1,14,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,sinisterspooki,sinisterspooki,sinisterspooky,12.471167133724391,12.471167133724391
sink,80,4,9.5510413619785e-05,13.35398243386888,NN,6,"{'NN', 'NNP', 'VBZ', 'VB', 'VBP', 'JJ'}",0,sink,sink,sink,0.7607874776930585,453.6894335243097
sinkhole,1,8,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,sinkhol,sinkhol,sinkhol,4.157055711241464,12.471167133724391
sinking,19,7,2.268372323469893e-05,15.427983015312655,NN,5,"{'NN', 'NNP', 'VB', 'VBG', 'JJ'}",0,sink,sink,sink,1.015627377531505,142.52297297205888
sinks,59,5,7.043893004459142e-05,13.793267479394402,NNS,6,"{'NN', 'NNP', 'VBZ', 'VB', 'JJ', 'NNS'}",0,sink,sink,sink,0.6716604960166285,367.93940811098526
sinksaves,1,9,1.1938801702473122e-06,19.675910528756244,NNS,1,{'NNS'},0,sinksav,sinksav,sinksav,0.43004024599049623,12.471167133724391
sinned,1,6,1.1938801702473122e-06,19.675910528756244,VBN,1,{'VBN'},0,sin,sin,sin,0.7794479458577744,12.471167133724391
sinners,1,7,1.1938801702473122e-06,19.675910528756244,NNS,1,{'NNS'},0,sinner,sinner,sin,2.078527855620732,12.471167133724391
sip,24,3,2.865312408593549e-05,15.090948028035086,NN,2,"{'NN', 'VB'}",0,sip,sip,sip,0.40825550624821855,176.2581813319161
siphon,1,6,1.1938801702473122e-06,19.675910528756244,VB,1,{'VB'},0,siphon,siphon,siphon,0.7794479458577744,12.471167133724391
sipped,1,6,1.1938801702473122e-06,19.675910528756244,VBD,1,{'VBD'},0,sip,sip,sip,1.039263927810366,12.471167133724391
sipping,8,7,9.551041361978498e-06,16.675910528756244,VBG,2,"{'NN', 'VBG'}",0,sip,sip,sip,0.7596208819386565,75.76933706979513
sips,14,4,1.6714322383462373e-05,15.86855560669864,VBZ,5,"{'NN', 'VBD', 'VBZ', 'VBP', 'NNS'}",0,sip,sip,sip,0.7725457541988235,121.29337096333502
sir,143,3,0.0001707248643453,12.516039191977852,NN,8,"{'NN', 'VBD', 'NNP', 'VBZ', 'VB', 'RB', 'JJ', 'NNS'}",0,sir,sir,sir,0.6513879250035594,505.9785992973297
siree,1,5,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,sire,sire,sir,0.47966027437401504,12.471167133724391
siren,34,5,4.059192578840862e-05,14.588447687505903,NN,3,"{'NN', 'NNP', 'JJ'}",0,siren,siren,sir,1.19434026580883,226.9282961434762
sirens,28,6,3.3428644766924746e-05,14.86855560669864,NNP,3,"{'NN', 'NNP', 'NNS'}",0,siren,siren,sir,1.0922726790268176,195.68277359874168
sirhan,1,6,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sirhan,sirhan,sirh,0.43004024599049623,12.471167133724391
siri,1,4,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,siri,siri,sir,1.5588958917155489,12.471167133724391
sirree,1,6,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,sirre,sirre,sir,3.1177917834310978,12.471167133724391
sirs,1,4,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,sir,sir,sir,0.12725680748698356,12.471167133724391
sis,2,3,2.3877603404946244e-06,18.675910528756244,NN,2,"{'NN', 'JJ'}",0,si,sis,sis,0.5763699172582109,22.942334267448782
sisssssssss,1,11,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,sisssssssss,sisssssssss,sisssssssss,0.8314111422482927,12.471167133724391
sissy,3,5,3.581640510741937e-06,18.090948028035086,NNP,3,"{'NN', 'NNP', 'VB'}",0,sissi,sissi,sissy,0.7111754181133478,22.942334267448782
sister,187,6,0.0002232555918362,12.129016068868609,NNP,5,"{'NN', 'NNP', 'FW', 'JJR', 'JJ'}",0,sister,sister,sist,1.2803979687166842,582.7310943949667
sisterabigail,1,13,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sisterabigail,sisterabigail,sisterabigail,0.7335980666896701,12.471167133724391
sisteribigails,1,14,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sisteribigail,sisteribigail,sisteribigail,2.078527855620732,12.471167133724391
sisterjudith,1,12,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sisterjudith,sisterjudith,sisterjudi,4.157055711241464,12.471167133724391
sisters,41,7,4.89490869801398e-05,14.31835852413816,NNS,5,"{'NN', 'VBD', 'NNP', 'JJ', 'NNS'}",0,sister,sister,sist,0.743796104869791,262.84471676215486
sisttereys,1,10,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sistterey,sistterey,sistterey,1.2471167133724392,12.471167133724391
sit,216,3,0.0002578781167734,11.921023026592774,VBP,10,"{'NN', 'VBD', 'NNP', 'VBZ', 'VB', 'VBP', 'POS', 'JJ', 'NNS', 'VBN'}",0,sit,sit,sit,0.5374865255215809,931.2491898247544
sitch,5,5,5.969400851236562e-06,17.35398243386888,NN,1,{'NN'},0,sitch,sitch,sitch,1.5475486978288913,32.65861389900971
site,34,4,4.059192578840862e-05,14.588447687505903,NN,1,{'NN'},0,site,site,sit,0.9742399367697329,233.026095523463
sites,7,5,8.357161191731187e-06,16.86855560669864,NN,3,"{'NN', 'VBZ', 'NNS'}",0,site,site,sit,1.624407383274961,59.31722779801941
sitka,4,5,4.775520680989249e-06,17.675910528756244,NNP,1,{'NNP'},0,sitka,sitka,sitk,1.3074965352866317,32.65861389900971
sits,662,4,0.0007903486727037,10.305223121949023,VBZ,6,"{'NN', 'VBD', 'NNP', 'VBZ', 'VB', 'NNS'}",0,sit,sit,sit,0.438001636056234,1813.2988496651299
sitter,1,6,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,sitter,sitter,sit,0.6563772175644416,12.471167133724391
sitters,2,7,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,sitter,sitter,sit,0.23983013718700752,12.471167133724391
sittin,2,6,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,sittin,sittin,sittin,0.7920567782809698,22.942334267448782
sitting,328,7,0.0003915926958411,11.31835852413816,VBG,4,"{'NN', 'NNP', 'VBG', 'JJ'}",0,sit,sit,sit,0.47574797923679757,1224.40201612258
situ,1,4,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,situ,situ,situ,6.2355835668621955,12.471167133724391
situated,2,8,2.3877603404946244e-06,18.675910528756244,VBN,1,{'VBN'},0,situat,situat,situ,0.7470718091291095,22.942334267448782
situation,46,9,5.491848783137637e-05,14.15234857269923,NN,2,"{'NN', 'VBP'}",0,situat,situat,situ,0.5588971464285778,302.9308022979586
situations,2,10,2.3877603404946244e-06,18.675910528756244,NN,2,"{'NN', 'NNS'}",0,situat,situat,situ,0.5498162896338488,22.942334267448782
situationthe,1,12,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,situationth,situationth,situationth,1.2471167133724392,12.471167133724391
sive,1,4,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,sive,sive,siv,0.8314111422482927,12.471167133724391
six,138,3,0.0001647554634941,12.567386071978074,CD,6,"{'NN', 'VBD', 'NNP', 'VB', 'CD', 'JJ'}",0,six,six,six,0.5305266379787473,684.104382093852
sixseven,1,8,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sixseven,sixseven,sixsev,2.4942334267448785,12.471167133724391
sixteen,17,7,2.029596289420431e-05,15.588447687505903,JJ,3,"{'NN', 'NNP', 'JJ'}",0,sixteen,sixteen,sixteen,0.5407705497245074,135.53867413959026
sixteenth,2,9,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,sixteenth,sixteenth,sixteen,3.0589779023265042,22.942334267448782
sixth,9,5,1.074492153222581e-05,16.505985527313932,JJ,3,"{'NN', 'NNP', 'JJ'}",0,sixth,sixth,six,1.3315393398872906,75.76933706979513
sixties,4,7,4.775520680989249e-06,17.675910528756244,NNS,3,"{'NN', 'NNP', 'NNS'}",0,sixti,sixti,sixty,1.4616004124156963,41.884668534897564
sixty,22,5,2.626536374544087e-05,15.216478910118946,JJ,5,"{'NN', 'VBD', 'NNP', 'VB', 'JJ'}",0,sixti,sixti,sixty,1.0165424940680146,169.65584392985826
sixyear,1,7,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sixyear,sixyear,sixyear,1.1337424667022173,12.471167133724391
sizable,2,7,2.3877603404946244e-06,18.675910528756244,JJ,1,{'JJ'},0,sizabl,sizabl,siz,2.9802542063107484,22.942334267448782
size,55,4,6.566340936360218e-05,13.894550815231582,NN,3,"{'NN', 'NNP', 'JJ'}",0,size,size,siz,0.5294948650518612,335.96640719085
sized,27,5,3.223476459667743e-05,14.921023026592774,VBN,5,"{'NN', 'VBD', 'NNP', 'JJ', 'VBN'}",0,size,size,siz,1.3377207204176687,195.68277359874168
sizes,7,5,8.357161191731187e-06,16.86855560669864,VBZ,3,"{'NN', 'VBZ', 'NNS'}",0,size,size,siz,0.9063794161586998,67.6466854816675
sizing,4,6,4.775520680989249e-06,17.675910528756244,VBG,2,"{'NN', 'VBG'}",0,size,size,siz,1.1634630148582656,41.884668534897564
sizzle,2,6,2.3877603404946244e-06,18.675910528756244,NNP,2,"{'NN', 'NNP'}",0,sizzl,sizzl,sizzl,0.7328801224323916,22.942334267448782
sizzles,1,7,1.1938801702473122e-06,19.675910528756244,NNS,1,{'NNS'},0,sizzl,sizzl,sizzl,0.11991506859350376,12.471167133724391
sizzling,4,8,4.775520680989249e-06,17.675910528756244,VBG,2,"{'NNP', 'VBG'}",0,sizzl,sizzl,sizzl,0.7901573526360057,41.884668534897564
sj3g,1,4,1.1938801702473122e-06,19.675910528756244,NNP,1,{'NNP'},0,sj3g,sj3g,sj3g,0.519631963905183,12.471167133724391
skanky,1,6,1.1938801702473122e-06,19.675910528756244,JJ,1,{'JJ'},0,skanki,skanki,skanky,0.31977351624934336,12.471167133724391
skate,1,5,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,skate,skate,skat,0.519631963905183,12.471167133724391
skateboards,2,11,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,skateboard,skateboard,skateboard,0.8314111422482927,12.471167133724391
skater,2,6,2.3877603404946244e-06,18.675910528756244,NN,1,{'NN'},0,skater,skater,skat,1.0949750445827828,22.942334267448782
skates,13,6,1.552044221321506e-05,15.975470810615152,VBZ,3,"{'NN', 'VBZ', 'NNS'}",0,skate,skate,skat,1.8076359485372477,91.4923903883703
skating,1,7,1.1938801702473122e-06,19.675910528756244,NN,1,{'NN'},0,skate,skate,skat,3.1177917834310978,12.471167133724391
skeet,3,5,3.581640510741937e-06,18.090948028035086,NN,2,"{'NN', 'NNP'}",0,skeet,skeet,skeet,0.7011110633205989,32.65861389900971
skeletal,24,8,2.865312408593549e-05,15.090948028035086,JJ,4,"{'NN', 'NNP', 'JJ', 'VBN'}",0,skelet,skelet,skelet,0.6383080629935268,156.2415527853353
skeletally,1,10,1.1938801702473122e-06,19.675910528756244,RB,1,{'RB'},0,skelet,skelet,skelet,0.1979550338686411,12.471167133724391
skeleton,22,8,2.626536374544087e-05,15.216478910118946,NN,3,"{'NN', 'NNP', 'JJ'}",0,skeleton,skeleton,skeleton,0.8282655283283218,135.53867413959026
